r1_id,year,anzahl_haushalte,arbeitslosenquote,anteil_oberklassewagen,kaufkraft_pro_haushalt,anteil_efh,anteil_mfh,anteil_wohnblock,anteil_auslaender,kreditrisiko,anteil_60_plus
4554_3285,2014,NA,11.5900001525879,3.7599999904632604,NA,0,0,0,1.75,1,20.370000243186958
4554_3286,2014,17,11.5900001525879,2.7999999523162833,48449.94117647059,64.7099990844727,0,0,1.75,0.8888888888888888,20.370000243186958
4554_3287,2014,NA,5.3600001335144,3.01999998092651,NA,100,0,0,2.4800033569335938,0.7777777777777778,29.040000200271596
4554_3288,2014,155,5.3600001335144,2.71999990940094,42090.096774193546,60,35.47999954223636,3.23000001907349,2.4800033569335938,0.6437666765848795,29.040000200271596
4555_3261,2014,1409,6.21000003814697,5.410000085830693,56666.57416607523,55.7799987792968,34.2700004577637,8.80000019073486,8.330001831054702,0.5961444408363767,22.830000162124637
4555_3262,2014,3559,9.27000045776367,4.860000193119049,41134.889575723515,19.09999990463259,20.62999963760374,59.3799991607666,8.419998168945298,0.6685555617014571,32.469999551773085
4555_3263,2014,3636,14.3800001144409,5.390000164508822,38272.07480748075,9.37999987602233,22.88000059127806,66.96999835968016,8.940002441406193,0.6947000005510118,39.499999999999986
4555_3264,2014,3849,11.9899997711182,4.060000002384189,32446.437776045725,12.359999656677228,43.2600002288818,43.5900011062622,9.019996643066406,0.7995555480321251,33.16999983787536
4555_3265,2014,3463,9.11999988555908,3.350000098347659,36670.10568870921,32.1400003433228,50.6499996185303,16.37000036239629,6.730003356933594,0.6927777719497681,31.68000030517578
4555_3266,2014,1603,11.8699998855591,4.470000118017198,33759.842794759825,12.23000001907354,41.8000001907348,42.2399997711182,12.019996643066406,0.8714333260059354,28.62000036239624
4555_3267,2014,1250,16.0100002288818,4.69999986886978,34450.508,6.320000231266026,30.80000066757205,54.1600017547607,26.519996643066406,0.9816889173454706,17.67000031471253
4555_3268,2014,6789,16.1700000762939,6.349999785423279,37786.631168065986,2.169999986886983,11.77000045776367,85.1100006103515,22.589996337890597,0.9765110744287571,17.73000001907349
4555_3269,2014,5683,14.7600002288818,5.540000140666961,35729.05824388527,2.319999933242797,20.32000088691707,74.5200023651123,16.900001525878906,0.9309221988916397,23.7999997138977
4555_3270,2014,3412,12.3900003433228,3.629999995231625,29794.02754982415,2.599999889731405,9.78999972343445,84.7300014495849,8.989997863769503,0.8626333345307252,15.620000123977668
4555_3271,2014,2560,14.25,2.53999996185303,34307.922265625,3.9800000190734908,19.38000011444088,71.72000122070321,7.709999084472699,0.899133340285884,17.160000085830692
4555_3272,2014,14326,10.9099998474121,2.959999978542327,31512.836032388663,1.3000000268220906,3.190000057220459,94.18000221252439,7.290000915527301,0.8956555375953515,11.49000012874604
4555_3273,2014,10007,13.329999923706,2.739999949932094,30126.246727290898,3.33000004291534,6.38000011444092,89.8900012969971,6.989997863769503,0.8990000104904169,12.37999987602233
4555_3274,2014,4633,15.1000003814697,2.520000010728833,31033.692639758257,1.9000000208616292,31.63999915122991,64.5599994659424,4.5699996948242045,0.7941111214955653,27.45999956130981
4555_3275,2014,2513,8.52999973297119,3.210000038146969,33761.24830879427,10.81999969482422,45.0799999237061,41.8999996185303,2.370002746582003,0.7407555418544349,39.66999959945678
4555_3276,2014,5669,12.539999961853,2.779999941587444,32800.703651437645,4.0999999418854705,35.65000009536743,57.119998931884695,3.870002746582003,0.8037222149305873,22.240000009536736
4555_3277,2014,3142,13.5900001525879,2.6099999547004664,36018.04774029281,7.51000022888183,53.4100008010865,38.15999984741211,3.3300018310547017,0.748588879505793,28.87000012397766
4555_3278,2014,479,9.97000026702881,3.299999952316281,37938.26096033403,73.0699996948242,10.44000041484833,5.21999979019165,2.6500015258789062,0.4450777814123365,28.2900002002716
4555_3279,2014,458,6.86999988555908,3.890000015497204,39590.04585152838,84.0599975585938,14.1899995803833,0,1.7300033569335938,0.3163444444868299,28.27999997138977
4555_3280,2014,53,7.57000017166138,1.930000066757205,35396.09433962264,52.8299980163574,3.76999998092651,43.4000015258789,2.540000915527301,0.4108889020813835,25.59999990463256
4555_3281,2014,923,6.69000005722046,3.590000033378598,37903.576381365114,73.1300010681152,20.800000190734888,3.35999989509583,2.5500030517577983,0.36121111154556285,26.770000219345086
4555_3282,2014,635,6.34000015258789,3.009999960660934,38044.84724409449,81.8899993896485,15.42999994754786,0,2.75,0.2979111117786832,25.920000076293952
4555_3283,2014,879,6.09000015258789,3.349999904632574,43913.71217292378,76.45000076293951,20.71000051498416,1.37000000476837,2.690002441406193,0.2514888898862732,26.1800000667572
4555_3284,2014,370,7.80000019073486,2.279999941587444,40197.36486486487,42.160000801086454,52.9699993133545,2.97000002861023,2.7799987792969034,0.38101111200120724,22.269999504089363
4556_3261,2014,NA,5.34000015258789,6.689999759197231,NA,100,0,0,7.699996948242202,0.3333333333333333,20.69000005722047
4556_3262,2014,3982,15.960000038147,5.4199998378753635,36542.06604721246,3.05999994277954,2.4099999666214007,94.14999961853026,12.339996337890597,0.7730111181736,30.70999979972841
4556_3263,2014,6064,12.6499996185303,5.489999771118164,37182.60768469657,6.22000014781952,13.65000057220459,78.7799968719483,13.889999389648395,0.766944451861912,32.36000061035156
4556_3264,2014,3030,8.23999977111816,4.500000119209292,34882.372607260724,23.8900003433228,20.09999990463262,55.1200008392334,8.139999389648395,0.6531666676203404,31.190000057220463
4556_3265,2014,985,8.92000007629395,4.009999871253965,34778.26192893401,34.01000022888184,16.65000009536743,48.319999694824205,6.220001220703097,0.6176222146881952,37.36999988555908
4556_3266,2014,203,9.06999969482422,4.3600001335144,38131.16748768473,67.9799995422363,10.8400001525879,8.86999988555908,14.769996643066406,0.7690777595837903,25.13000035285949
4556_3267,2014,2808,13.8100004196167,7.3299999237060565,42907.06766381767,6.98000001907349,37.60999965667728,52.8800010681152,23.620002746582003,0.8700555343098114,23.67999982833863
4556_3268,2014,2000,15.4300003051758,6.329999864101412,43262.2625,10,20.14999961853027,69.50000143051147,24.430000305175795,0.921944431066513,23.160000085830692
4556_3269,2014,1877,9.93000030517578,3.280000090599058,38139.324453915826,6.4999998807907104,22.75000095367432,69.3199996948242,4.769996643066406,0.6406222178538635,27.53000020980835
4556_3270,2014,1449,10.5900001525879,3.899999916553496,30081.89440993789,11.250000357627842,16.55999994277953,70.9500007629395,4.889999389648395,0.6258666552437674,14.379999995231621
4556_3271,2014,4475,11.6000003814697,3.169999957084658,32097.17251396648,2.3900000602006917,9.63000023365021,87.1100006103515,6.809997558593807,0.8839111420926125,11.04000008106231
4556_3272,2014,12203,13.329999923706,3.029999971389774,31910.72400229452,2.509999930858617,7.26000010967255,89.1300010681152,7.120002746582003,0.9221666876640591,11.289999961853024
4556_3273,2014,7313,12.6000003814697,2.950000047683713,30994.7095583208,2.9399999380111703,8.460000038146969,86.75,7.220001220703097,0.8746889007753791,11.970000267028789
4556_3274,2014,7151,15.3500003814697,2.610000014305115,37687.40162215075,0.6200000122189522,8.20999979972839,90.100001335144,5.040000915527301,0.7601111120647852,27.110000610351562
4556_3275,2014,1583,17.6299991607666,2.509999930858614,34145.44662034112,6.51000022888183,3.59999990463257,88.1900005340576,3.6600036621094034,0.8291222204557722,26.090000152587876
4556_3276,2014,1730,10.1800003051758,2.380000039935109,35115.01040462428,2.8900000452995336,33.809999227523804,61.970001220703175,3.110000610351605,0.7044555460247732,23.34000039100647
4556_3277,2014,5045,12.789999961853,2.570000112056727,35975.45193260654,3.3500000238418597,47.55999994277955,48.289999008178796,2.870002746582003,0.7944666724734838,28.56999969482422
4556_3278,2014,626,10.6199998855591,4.96000003814698,34540.79073482428,32.4300012588501,24.75999927520757,34.0200004577636,3.0800018310547017,0.6206444507175023,27.840000152587887
4556_3279,2014,174,7.05999994277954,3.119999997317791,40354.074712643676,87.93000030517581,10.3400001525879,0,1.2399978637695028,0.3543444374534822,34.06000018119811
4556_3280,2014,60,9.85999965667725,4.40000016987324,36527.666666666664,18.3299999237061,65,0,2.3000030517577983,0.6759666672017846,25.450000524520878
4556_3281,2014,419,5.80999994277954,2.689999878406523,34806.448687350836,82.34000015258789,16.23000013828281,0,2.6999969482422017,0.30181111335754396,25.72000002861023
4556_3282,2014,964,9.94999980926514,3.3100000619888252,39160.69813278008,70.1300010681152,24.78999948501585,4.3600001335144,3.620002746582003,0.3633222213056352,26.950000047683716
4556_3283,2014,1237,6.3600001335144,4.319999992847439,41913.611156022635,67.51000022888181,24.74000024795534,4.45000004768371,2.9300003051757955,0.35211110777325094,27.46000003814697
4556_3284,2014,1952,7.09999990463257,3.370000004768372,32584.15625,31.249999046325698,42.6700000762939,25.359999060630837,2.8499984741210938,0.512188893953959,25.2099997997284
4556_3285,2014,408,13.2600002288818,2.47000002861023,28605.92156862745,0.740000009536743,25.48999977111815,73.5299987792969,3.120002746582003,0.9406333520677355,19.87000000476838
4556_3286,2014,188,12.3999996185303,3.36000001430512,45253.70744680851,10.6400003433228,25.00000023841859,62.2399997711182,1.8099975585938068,0.8588444368044538,17.990000367164612
4556_3287,2014,11,12.3999996185303,1.860000014305115,46018.454545454544,9.09000015258789,90.900001525879,0,1.8099975585938068,0.23233333163791223,17.990000367164612
4556_3289,2014,NA,2.95000004768372,1.58000004291534,NA,100,0,0,2.5199966430664062,1,26.97999978065491
4557_3260,2014,319,2.07999992370606,4.859999954700466,41194.238244514105,71.7900009155274,23.82999968528746,2.19000005722046,4.519996643066406,0.4070999933613671,29.769999980926507
4557_3261,2014,1647,1.52999997138977,5.14999997615814,46581.05282331512,69.8899993896484,26.28999900817871,2.67000007629394,4,0.3666000048319498,31.55000019073487
4557_3262,2014,5871,12.0699996948242,5.799999892711644,36184.73462783171,12.01000022888184,7.43999981880188,80.130002021789565,14.769996643066406,0.7745888818634875,28.63000011444091
4557_3263,2014,2035,5.30999994277954,6.32999992370606,41656.05405405405,54.9400005340576,27.76000022888185,14.649999618530249,8.709999084472699,0.5313333310021301,32.120000362396226
4557_3264,2014,1336,3.92000007629394,5.610000014305118,42085.526946107784,69.8400001525879,24.92999935150148,3.66999995708466,6.010002136230497,0.45732223073641504,33.05999994277955
4557_3265,2014,1219,6.57999992370605,4.209999978542328,32655.598031173093,87.4500007629395,10.830000281333922,0.740000009536743,3.9499969482422017,0.3650111064977121,29.719999790191657
4557_3266,2014,841,14.1099996566772,3.56999993324279,34740.93103448276,24.490000724792502,53.5100011825561,20.81000089645381,8.660003662109403,0.7494777910576926,36.390000820159905
4557_3267,2014,5796,14.3800001144409,2.459999889135359,35257.13647342995,2.429999925196176,50.880002021789565,45.869998931884794,7.059997558593807,0.7768777780069253,35.65999960899353
4557_3268,2014,3967,14.9700002670288,2.089999973773957,33142.68036299471,3.000000096857546,64.20999908447268,32.5100004673004,2.8199996948242045,0.7960222212680504,38.74999976158141
4557_3269,2014,912,13.3400001525879,1.5000000279396777,33246.23355263158,3.840000092983244,57.02000045776371,37.72000026702877,3.120002746582003,0.8951999849743318,42.03999948501588
4557_3270,2014,673,10.4300003051758,2.8199999928474457,31864.505200594354,39.819999694824304,35.8100004196166,19.4699993133545,3.9300003051757955,0.5646999994913742,21.71000027656556
4557_3271,2014,4120,14.3500003814697,3.020000040531159,33411.648058252424,4.949999958276751,34.780000686645536,59.3400001525879,6.239997863769503,0.9130888962745671,14.95999991893769
4557_3272,2014,5485,15.8199996948242,2.759999901056294,35484.699544211486,2.659999895840888,6.120000123977659,90.21000289917001,6.529998779296903,0.8372111013200556,22.930000305175767
4557_3273,2014,5029,14.0900001525879,2.800000101327891,36356.02167428912,5.64999997615814,40.62000083923335,51.880001068115305,5.290000915527301,0.8536777690715265,24.39000034332276
4557_3274,2014,4136,14.1599998474121,2.54999995231628,39343.313104448745,2.010000035166739,3.42999994754791,92.88999652862546,4.870002746582003,0.8528666835029926,27.33999991416931
4557_3275,2014,5782,13.8800001144409,2.369999915361403,35507.81321342096,3.330000042915345,31.75000047683713,64.0799999237061,3.639999389648395,0.8088333451044228,21.96999979019165
4557_3276,2014,2407,9.31999969482422,3.460000038146974,39945.17075197341,18.24000024795538,28.7899999618531,51.3100004196167,3.139999389648395,0.6029889006084862,22.44999980926514
4557_3277,2014,646,9.9399995803833,3.4300000667572,35567.989164086684,29.5699996948242,53.8700008392334,11.1499996185303,2.9800033569335938,0.6295888821283973,30.46999979019166
4557_3278,2014,1603,13.2700004577637,3.950000047683713,36120.3025577043,24.88999938964845,8.0400002002716,66.25,4.650001525878906,0.7439666528171963,18.569999933242798
4557_3279,2014,1578,11.1999998092651,3.049999907612802,37690.28517110266,7.53999996185302,9.43999981880188,81.689998626709,3.7799987792969034,0.7856666557656397,17.08999991416931
4557_3280,2014,208,9.85999965667725,4.070000082254411,38152.98557692308,82.68999671936041,8.17000007629395,6.73000001907349,2.3300018310547017,0.48077777915530723,25.44000005722047
4557_3282,2014,56,11.2600002288818,2.509999960660934,31447.571428571428,83.9300003051757,16.07000017166138,0,3.440002441406193,0.15083333439297153,20.00999951362609
4557_3283,2014,1348,11.3500003814697,2.7799998819828082,30865.11127596439,46.210000038147,26.48999977111813,26.8600007295608,3.239997863769503,0.5485444466272986,20.67999958992004
4557_3284,2014,2593,11.1400003433228,2.290000021457671,32662.15040493637,20.89999961853027,19.36000061035154,59.08000040054325,2.879997253417997,0.67975555645095,22.83999943733216
4557_3285,2014,3162,15.3900003433228,2.240000009536745,42660.24984187223,2.119999945163724,23.04999911785126,73.4899978637695,2.739997863769503,0.862177768217193,24.67999958992004
4557_3286,2014,1430,14.7700004577637,2.240000009536745,44277.93986013986,4.199999943375586,24.88999986648558,68.8099994659424,2.5299987792969034,0.7754222257269764,26.16999959945679
4557_3287,2014,735,9.43000030517578,3.92000007629394,46716.99183673469,47.88999938964848,29.52000045776371,20.9599990844727,1.8600006103516051,0.5187444374296404,27.41000032424927
4557_3288,2014,NA,12.3999996185303,4.24000000953674,NA,0,100,0,1.8099975585938068,0.3333333333333333,17.990000367164612
4558_3260,2014,865,2.41000008583069,5.20999991893768,39972.36416184971,76.1800003051758,20.93000030517582,1.26999998092651,4.8199996948242045,0.4159000039100646,33.24000000953674
4558_3261,2014,1749,3.84999990463257,4.57999992370605,43619.022298456264,49.4599990844727,20.69999980926514,28.079999923706097,5.959999084472699,0.49032222747802723,35.81000018119812
4558_3262,2014,3061,6.01000022888184,5.48000001907348,37240.97386475008,24.07000112533565,31.7500009536744,40.990000724792495,5.269996643066406,0.64325555589464,34.610000610351555
4558_3263,2014,1642,2.73000001907349,4.97999989986419,46027.884287454326,71.2600021362305,24.17999935150147,2.55999994277954,5.279998779296903,0.36857777535915387,34.46000027656555
4558_3264,2014,2219,11.6499996185303,3.040000081062315,39716.197386210006,18.24999999999995,55.649998188018806,25.5100002288819,2.139999389648395,0.5650777806176078,44.30999898910521
4558_3265,2014,650,12.8900003433228,2.4900001287460354,34827.61384615384,58.3099975585938,33.38000059127806,7.38000011444092,2.5299987792969034,0.47171110735999267,35.239999771118164
4558_3266,2014,283,10.3999996185303,2.210000056773425,38563.696113074206,24.73000049591066,59.0100002288819,15.8999996185303,2.059997558593807,0.4393000004026623,33.75000023841857
4558_3267,2014,2153,14.8599996566772,2.550000011920933,32400.260566651184,6.91999995708466,43.65999984741211,48.21000003814698,4.300003051757798,0.8531666785478584,24.95000028610229
4558_3268,2014,361,16.5699996948242,2.58000004291534,32320.12465373961,28.26000022888181,62.0499992370605,9.14000034332275,4.910003662109403,0.9258111369278699,27.80000019073486
4558_3269,2014,102,11.6800003051758,2.8899999856948853,32545.78431372549,46.079999923706,37.25,0,3.5199966430664062,0.8769222174750428,22.19000005722045
4558_3270,2014,1204,13.1300001144409,2.039999991655351,33466.51910299003,1.6599999666214,17.78000080585474,79.9899988174439,3.620002746582003,0.6486555688579876,32.88000011444092
4558_3271,2014,5925,16.0200004577637,2.5399999022483812,33926.85029535865,2.229999989271167,50.0400004386902,47.289999961853,4.870002746582003,0.8392444416549478,25.32000017166136
4558_3272,2014,6832,16.2999992370606,2.889999926090243,33635.439110070256,2.699999958276745,35.43000030517575,60.959998130798304,6.190002441406193,0.9646444324983497,16.94999980926513
4558_3273,2014,2729,14.9499998092651,2.299999952316282,32129.02308537926,3.339999884366994,55.9600019454956,39.099998950958295,4.709999084472699,0.8299555733468797,24.99999976158143
4558_3274,2014,495,13.710000038147,3.699999958276748,26550.973737373737,4.849999964237216,20.19999933242795,52.519998550415046,12.480003356933594,0.8779555547237404,16.95999991893769
4558_3275,2014,4691,13.6800003051758,2.790000021457669,34663.151780004264,6.029999971389779,15.47000026702879,75.8400020599365,3.510002136230497,0.773388881882032,22.92999982833863
4558_3276,2014,4086,13.9099998474121,2.729999929666521,35858.36686245717,7.31999969482422,29.299999237060508,61.8500003814697,4.269996643066406,0.7816333178679143,23.91999983787537
4558_3277,2014,1903,11.3000001907349,2.25,38475.24382553862,46.2399997711181,30.8499994277954,21.29000043869016,2.8199996948242045,0.5136333327823205,25.730000019073493
4558_3278,2014,6568,14.6199998855591,2.500000089406969,38588.94671132765,2.70999991893768,7.190000236034398,89.09999847412111,3.7699966430664062,0.8761111030975982,17.20999991893769
4558_3279,2014,6449,15.3100004196167,2.059999987483029,36596.64459606141,1.0400000214576721,14.499999642372085,84.1499977111816,4.300003051757798,0.8928999867310947,16.74000024795532
4558_3280,2014,158,16.5499992370606,2.8500000834465036,32796.86075949367,34.1800003051758,15.8199996948242,49.3699989318848,5.040000915527301,0.7511444502406658,13.4099999666214
4558_3282,2014,13,2.95000004768372,3.719999969005584,47487.07692307692,76.9199981689453,23.0799999237061,0,0,0.9401666683620876,19.38000023365021
4558_3284,2014,110,5.59000015258789,2.919999957084653,45833.74545454545,88.1899995803833,10.9099998474121,0,2.120002746582003,0.3434333372116089,29.15999960899353
4558_3285,2014,1034,8.77999973297119,2.290000081062318,43381.57543520309,13.730000138282811,34.52999973297123,51.5500001907349,2.8300018310547017,0.8134555537501971,27.990000247955322
4558_3286,2014,444,10.6800003051758,1.680000036954877,48131.73198198198,7.21000003814697,25.22000074386595,63.0600004196167,1.4899978637695028,0.7225777647230367,28.360000133514408
4558_3287,2014,804,6.30999994277954,3.870000004768372,49869.5236318408,58.7000007629395,31.0999994277954,8.95999979972839,2.0699996948242045,0.47191111220253773,29.099999904632572
4558_3288,2014,460,2.95000004768372,3.149999916553503,60386.44130434783,63.480001449584904,13.91999959945679,21.7399997711182,2.540000915527301,0.35847777366638156,26.95999956130981
4559_3260,2014,2021,8.02000045776367,3.5999999642372122,29490.190004948046,24.740000724792502,31.26999998092655,43.58999907970433,7.019996643066406,0.7080444473690458,25.75999999046327
4559_3261,2014,2336,6.34000015258789,4.67999994754791,42355.12885273973,46.1900005340576,26.2799997329712,26.75000047683718,6.279998779296903,0.48526666773690036,30.639999866485592
4559_3262,2014,2867,8.21000003814697,4.3299999833106995,38934.617021276594,28.70999956130985,27.23999977111813,43.1499996185302,7.669998168945298,0.6588666799333359,28.839999437332153
4559_3263,2014,971,6.17999982833862,4.300000011920926,37484.56539649845,74.65999984741211,20.70000076293947,1.02999997138977,5.4300003051757955,0.3838777785831024,29.13000011444093
4559_3264,2014,2126,12.170000076294,2.489999890327458,34324.53574788335,22.10999965667725,46.1500015258789,29.63000106811519,3.8199996948242045,0.6991333267423842,28.05000019073486
4559_3265,2014,3744,12.5900001525879,2.440000027418137,34200.66079059829,8.92000031471253,50.2900009155273,40.0399990081787,2.620002746582003,0.6967666657765711,31.770000219345093
4559_3266,2014,2085,14.1400003433228,3.020000040531159,32486.56882494005,9.77999997138977,32.09000015258793,55.8300018310547,4.860000610351605,0.8297555616166851,24.16999983787537
4559_3267,2014,4377,15.039999961853,2.6999999880790693,32305.636737491433,4.590000033378605,37.9699993133546,55.5800018310547,5.540000915527301,0.9548221916622587,20.839999914169322
4559_3268,2014,817,11.4300003051758,2.589999973773959,38726.150550795595,56.179998397827106,34.630000114440904,8.31999969482422,3.5,0.5267444488737322,24.56000018119812
4559_3269,2014,1564,9.68000030517578,3.5000000596046457,44099.726342711,20.01999998092654,50.7000007629395,27.94000101089478,3.459999084472699,0.6370222180419504,21.829999685287483
4559_3270,2014,4912,12.8900003433228,2.5600000321865117,35402.37866449511,2.25999999046326,17.14000034332275,80.28000068664551,4.239997863769503,0.7158000050650698,31.98000001907349
4559_3271,2014,4961,15.1300001144409,2.340000003576282,34043.83551703286,2.58000004291534,38.30000019073487,57.8899984359741,3.1600036621094034,0.660744442409939,35.05999994277953
4559_3272,2014,6343,14.539999961853,2.739999964833259,39096.628251615955,2.8100000619888323,13.4799995422363,83.25999832153319,4.050003051757798,0.7459999773237449,28.9799997806549
4559_3273,2014,351,13.75,3.300000011920926,32186.54415954416,59.2600002288818,6.55000019073486,30.4799995422363,6.349998474121094,0.747411097950406,26.55000042915344
4559_3274,2014,529,13.75,4.24000012874603,27628.05482041588,3.780000090599058,23.6300001144409,59.360000610351506,7.0699996948242045,0.9810889058642918,21.970000267028798
4559_3275,2014,896,13.6000003814697,2.720000088214872,36348.71875,36.8299999237061,28.3499994277954,30.1300001144409,3.8199996948242045,0.6726777773433259,22.59999966621399
4559_3276,2014,559,16.1900005340576,14.25,32769.640429338106,19.49999999999997,8.05000019073487,61.17999839782715,7.419998168945298,0.8449777881304427,19.939999818801873
4559_3277,2014,1403,11.2799997329712,2.530000030994416,38729.55024946543,28.5099992752075,39.4799995422363,30.08000087738032,2.959999084472699,0.6740555583106144,22.42999982833863
4559_3278,2014,5242,14.8000001907349,2.3300000131130263,36161.11045402518,0.899999991059303,4.889999866485594,93.8000011444091,5.349998474121094,0.9169111142431691,14.179999828338621
4559_3279,2014,3488,14.6199998855591,2.860000103712084,34445.20527522936,10.34999990463257,16.509999513626102,72.6000022888183,4.029998779296903,0.8001555484533305,19.5
4559_3280,2014,79,10.5900001525879,2.699999928474428,29183.01265822785,84.810001373291,3.79999995231628,0,2.6500015258789062,0.5231888871722754,25.46000003814698
4559_3281,2014,NA,2.95000004768372,3.959999978542331,NA,100,0,0,0,0.4166666666666667,19.38000023365021
4559_3285,2014,517,2.97000002861023,2.6200001239776634,48485.315280464216,87.8100013732911,10.25,0,2.379997253417997,0.28973333173327986,27.16000008583068
4559_3286,2014,648,3.50999999046326,3.519999980926511,54445.192901234564,84.5699977874756,12.3500003814697,0,2.1800003051757955,0.41898888548215235,27.20000052452087
4559_3287,2014,769,2.96000003814697,2.580000020563606,60002.664499349805,85.18000221252439,12.22000026702883,0,2.1800003051757955,0.3129333305358886,27.01999974250794
4560_3260,2014,2778,12.3500003814697,2.4400000572204568,42090.87077033837,8.64000010490418,6.0900000333786,84.9600009918213,4.529998779296903,0.8529333393772446,17.100000023841858
4560_3261,2014,1222,10.1300001144409,4.27999997138978,41938.89116202946,41,24.6300005912781,33.79000020027162,4.379997253417997,0.5458777909808694,24.77999997138977
4560_3262,2014,1079,7.44000005722046,3.369999945163729,38695.83225208527,38.1899995803833,25.11999940872195,36.23999953269956,6.639999389648395,0.5887666683726837,21.77000021934509
4560_3263,2014,181,9.78999996185303,3.480000019073483,36096.2044198895,43.6399993896484,13.809999942779541,18.789999961853027,4.260002136230497,0.5763444411092339,22.83999967575074
4560_3264,2014,18,12.5299997329712,6.5599999986588955,43132.11111111111,22.23000001907344,27.7800006866455,44.439998626709,3.8499984741210938,0.7160888767242432,32.00000023841858
4560_3265,2014,810,12.2200002670288,2.209999978542327,36560.75432098765,3.9500000476837203,62.10000038146976,31.1100006103516,2.7799987792969034,0.6832666753398047,34.15000057220459
4560_3266,2014,3105,14.1199998855591,2.229999929666521,31538.7384863124,2.5100000184029376,29.85999917984014,66.3500022888183,4.699996948242202,0.879022217154917,26.73000025749206
4560_3267,2014,3883,13.9899997711182,2.539999902248387,33742.59258305434,2.089999942108988,49.570000648498564,48.050002098083496,4.300003051757798,0.8342555729548131,27.94000005722046
4560_3268,2014,495,9.68000030517578,2.5599998831748936,37471.260606060605,58.78999996185304,25.460000038147,13.33999967575073,2.5800018310547017,0.5699444521798034,29.73999977111817
4560_3269,2014,4436,9.27000045776367,2.959999918937685,39595.16163210099,7.41999995708466,44.7299995422363,45.74000167846681,3.4800033569335938,0.598777776824103,22.459999799728397
4560_3270,2014,3188,10.8599996566772,2.640000075101847,36855.19855708908,19.14000034332276,39.2700004577637,40.4299983978272,4.510002136230497,0.6648888757493759,23.09000015258789
4560_3271,2014,882,16.2099990844727,2.8599999248981502,33259.85034013606,9.290000021457672,18.94000053405765,70.18000173568727,4.739997863769503,0.8164444511963261,28.019999742507927
4560_3272,2014,3085,15.960000038147,2.1900001130998157,35037.980551053486,2.300000071525575,7.810000181198118,89.73000144958499,5.010002136230497,0.8509333536360005,22.560000181198127
4560_3273,2014,773,9,8.29999971389771,34590.761966364815,68.1799983978272,25.6099996566772,2.46000003814697,4.260002136230497,0.3794888891114131,31.08999967575074
4560_3274,2014,374,10.3699998855591,7.75999987125396,33231.05614973262,16.30999970436099,21.65999937057495,31.549999475479087,4.120002746582003,0.7575111140145198,29.910000085830692
4560_3275,2014,68,12.4499998092651,5.50999987125397,37261.64705882353,14.70000028610226,10.289999961853,26.4699993133545,3.1699981689452983,0.7892333409521317,25.4500002861023
4560_3276,2014,13,14.460000038147,3.310000002384189,37343.769230769234,30.7700004577637,0,0,5.589996337890597,0.7435999923282209,21.02999997138977
4560_3277,2014,48,11.6499996185303,3.879999935626979,34751.8125,43.75,10.420000076294,0,2.870002746582003,0.7869555706448026,25.92000007629394
4560_3278,2014,2636,15.2600002288818,2.259999886155126,34236.89871016692,0.7199999839067457,6.150000125169756,92.6700019836426,4.919998168945298,0.9366444565190208,13.67000007629396
4560_3279,2014,692,14.1599998474121,2.759999901056294,33626.26445086705,17.05000019073487,7.94999980926514,73.5500011444092,4.160003662109403,0.8840221964816257,18.83000016212465
4560_3280,2014,280,10.5900001525879,3.890000045299528,29642.742857142857,91.0699996948243,3.21000003814697,3.5699999332428,2.6500015258789062,0.47541111535496183,25.46000003814698
4560_3281,2014,594,7.59000015258789,3.800000011920929,35670.099326599324,83,9.75999999046326,6.23000001907349,1.6200027465820028,0.3663111065493692,23.11999988555909
4561_3259,2014,367,5.44000005722046,3.85000002384186,52573.79019073569,45.5099983215333,24.52000093460083,28.0699996948242,3.209999084472699,0.7480666463904917,20.85000014305114
4561_3260,2014,2935,11.5900001525879,2.5299998819828082,37312.460988074956,20.10000038146972,25.72000074386596,53.7299995422364,3.9700012207030966,0.7980555578072864,18.67000007629396
4561_3261,2014,1905,9.22999954223633,2.8300000876188287,41536.138582677166,55.170000076293896,31.0699996948242,13.3900003433228,2.879997253417997,0.4932111210293244,26.380000114440918
4561_3262,2014,2103,6.98000001907349,3.530000090599058,36690.56110318592,33.9499988555909,36.5200004577636,27.58000040054324,3.5,0.62182222419315,22.290000200271606
4561_3263,2014,260,10.25,2.290000021457672,37612.28461538462,60.7700004577636,3.84999990463257,0,3.8199996948242045,0.7533666753768915,22.68999981880188
4561_3264,2014,2371,11.4099998474121,2.7100000381469767,30754.566005904682,27.97000026702877,52.719998359680204,17.34000062942504,4.050003051757798,0.6390666696760383,31.470000267028812
4561_3265,2014,898,9.5,2.200000047683715,36619.72828507795,59.909999847412095,21.71999931335446,17.7099990844727,2.360000610351605,0.39138888716697684,38.74000024795533
4561_3266,2014,1474,11.8199996948242,1.430000051856044,33809.7184531886,7.870000123977659,48.579998970031774,42.070000648498585,2.860000610351605,0.7167777848243713,32.6000006198883
4561_3267,2014,178,11.25,1.030000016093255,32882.43258426966,11.23999977111816,56.7399978637695,30.329999923706,4.169998168945298,0.8570777813593539,28.259999752044678
4561_3268,2014,289,9.52000045776367,2.449999958276748,28736.41868512111,91.35000371932986,4.15000009536743,3.80999994277954,2.6699981689452983,0.44105555746290426,28.56999993324279
